"CLAVE","CVE_GEOEST","INDICE","NOM_LOC","NOM_MUN","CAT_POLI","ORI_MODIF"
"2738","010070015","1","Los Díaz","Rincón de Romos","Rancho","Censo de 1970."
"2738","010070015","2","Los Díaz","Rincón de Romos","Rancho","Censo de 1980."
"2738","010070015","3","","","","Baja de la localidad."
"2739","010070016","1","Dieciséis de Septiembre","Rincón de Romos","Colonia","Censo de 1960."
"2739","010070016","2","Dieciséis de Septiembre","Rincón de Romos","Colonia Agrícola","Censo de 1970."
"2739","010070016","3","Dieciséis de Septiembre","Rincón de Romos","Comunidad","Censo de 1980."
"2739","010070016","4","Dieciséis de Septiembre","Rincón de Romos","Indefinida","Censo de 1990."
"2739","010070016","5","Dieciséis de Septiembre","Rincón de Romos","Indefinida","Conteo de 1995."
"2739","010070016","6","16 de Septiembre","Rincón de Romos","Indefinida","Censo de 2000."
"2739","010070016","7","16 de Septiembre","Rincón de Romos","Indefinida","Conteo de 2005."
"2739","010070016","8","16 de Septiembre","Rincón de Romos","Indefinida","Censo de 2010."
"2740","010070017","1","Don Bernabé","Rincón de Romos","Ranchería","Censo de 1970."
"2740","010070017","2","Don Bernabé","Rincón de Romos","Ranchería","Censo de 1980."
"2740","010070017","3","","","","Baja de la localidad."
"2741","010070018","1","Escaleras","Rincón de Romos","Rancho","Censo de 1900."
"2741","010070018","2","Escaleras","Rincón de Romos","Congregación","Censo de 1910."
"2741","010070018","3","Escaleras","Rincón de Romos","Congregación","Censo de 1921."
"2741","010070018","4","Escaleras","Rincón de Romos","Congregación","Censo de 1930."
"2741","010070018","5","Escaleras","Rincón de Romos","Congregación","Censo de 1940."
"2741","010070018","6","Escaleras","Rincón de Romos","Ejido","Censo de 1950."
"2741","010070018","7","Escaleras","Rincón de Romos","Ejido","Censo de 1960."
"2741","010070018","8","Escaleras","Rincón de Romos","Ejido","Censo de 1970."
"2741","010070018","9","Escaleras","Rincón de Romos","Comunidad","Censo de 1980."
"2741","010070018","10","Escaleras","Rincón de Romos","Indefinida","Censo de 1990."
"2741","010070018","11","Escaleras","Rincón de Romos","Indefinida","Conteo de 1995."
"2741","010070018","12","Escaleras","Rincón de Romos","Indefinida","Censo de 2000."
"2741","010070018","13","Escaleras","Rincón de Romos","Indefinida","Conteo de 2005."
"2741","010070018","14","Escaleras","Rincón de Romos","Indefinida","Censo de 2010."
"2742","010070019","1","La Esperanza","Rincón de Romos","Rancho","Censo de 1960."
"2742","010070019","2","La Esperanza","Rincón de Romos","Rancho","Censo de 1970."
"2742","010070019","3","Viñedos la Esperanza","Rincón de Romos","Indefinida","Conteo de 1995."
"2742","010070019","4","","","","Cambio de nombre de la localidad."
"2742","010070019","5","","","","Localidad de una vivienda."
"2742","010070019","6","Viñedos la Esperanza","Rincón de Romos","Indefinida","Censo de 2000."
"2742","010070019","7","","","","Localidad no habitada."
"2742","010070019","8","Viñedos la Esperanza","Rincón de Romos","Indefinida","Conteo de 2005."
"2742","010070019","9","","","","Localidad no habitada."
"2742","010070019","10","Viñedos la Esperanza","Rincón de Romos","Indefinida","Censo de 2010."
"2742","010070019","11","","","","Baja de la localidad."
"2743","010070020","1","Hormigas","Rincón de Romos","Rancho","Censo de 1900."
"2743","010070020","2","Hormigas","Rincón de Romos","Congregación","Censo de 1910."
"2743","010070020","3","Las Hormigas","Rincón de Romos","Congregación","Censo de 1921."
"2743","010070020","4","Las Hormigas","Rincón de Romos","Congregación","Censo de 1930."
"2743","010070020","5","Las Hormigas","Rincón de Romos","Congregación","Censo de 1940."
"2743","010070020","6","Las Hormigas","Rincón de Romos","Ejido","Censo de 1950."
"2743","010070020","7","Las Hormigas","Rincón de Romos","Ejido","Censo de 1960."
"2743","010070020","8","Fresnillo","Rincón de Romos","Ejido","Censo de 1970."
"2743","010070020","9","","","","Cambio de nombre de la localidad."
"2743","010070020","10","Fresnillo","Rincón de Romos","Comunidad","Censo de 1980."
"2743","010070020","11","Fresnillo","Rincón de Romos","Indefinida","Censo de 1990."
"2743","010070020","12","Fresnillo","Rincón de Romos","Indefinida","Conteo de 1995."
"2743","010070020","13","Fresnillo","Rincón de Romos","Indefinida","Censo de 2000."
"2743","010070020","14","Fresnillo","Rincón de Romos","Indefinida","Conteo de 2005."
"2743","010070020","15","Fresnillo","Rincón de Romos","Indefinida","Censo de 2010."
"2744","010070021","1","Genaro Díaz de León","Rincón de Romos","Rancho","Censo de 1970."
"2744","010070021","2","Genaro Díaz de León","Rincón de Romos","Rancho","Censo de 1980."
"2744","010070021","3","","","","Baja de la localidad."
"2745","010070022","1","El Marco","Rincón de Romos","Rancho","Censo de 1970."
"2745","010070022","2","El Marco","Rincón de Romos","Rancho","Censo de 1980."
"2745","010070022","3","","","","Baja de la localidad."
"2746","010070023","1","Mar Negro","Rincón de Romos","Rancho","Censo de 1940."
"2746","010070023","2","Mar Negro","Rincón de Romos","Ejido","Censo de 1950."
"2746","010070023","3","Mar Negro","Rincón de Romos","Ejido","Censo de 1960."
"2746","010070023","4","Mar Negro","Rincón de Romos","Rancho","Censo de 1970."
"2746","010070023","5","Mar Negro","Rincón de Romos","Comunidad","Censo de 1980."
"2746","010070023","6","Mar Negro","Rincón de Romos","Indefinida","Censo de 1990."
"2746","010070023","7","Mar Negro","Rincón de Romos","Indefinida","Conteo de 1995."
"2746","010070023","8","Mar Negro","Rincón de Romos","Indefinida","Censo de 2000."
"2746","010070023","9","Mar Negro","Rincón de Romos","Indefinida","Conteo de 2005."
"2746","010070023","10","Mar Negro","Rincón de Romos","Indefinida","Censo de 2010."
"2747","010070024","1","El Milagro","Rincón de Romos","Colonia Agrícola","Censo de 1940."
"2747","010070024","2","El Milagro","Rincón de Romos","Colonia Agrícola","Censo de 1950."
"2747","010070024","3","El Milagro","Rincón de Romos","Colonia Agrícola","Censo de 1960."
"2747","010070024","4","El Milagro","Rincón de Romos","Colonia Agrícola","Censo de 1970."
"2747","010070024","5","El Milagro","Rincón de Romos","Comunidad","Censo de 1980."
"2747","010070024","6","El Milagro","Rincón de Romos","Indefinida","Censo de 1990."
"2747","010070024","7","El Milagro","Rincón de Romos","Indefinida","Conteo de 1995."
"2747","010070024","8","El Milagro","Rincón de Romos","Indefinida","Censo de 2000."
"2747","010070024","9","El Milagro","Rincón de Romos","Indefinida","Conteo de 2005."
"2747","010070024","10","El Milagro","Rincón de Romos","Indefinida","Censo de 2010."
"2748","010070025","1","Minas de Santa Catarina","Rincón de Romos","Rancho","Censo de 1970."
"2748","010070025","2","Minas de Santa Catarina","Rincón de Romos","Rancho","Censo de 1980."
"2748","010070025","3","Minas de Santa Catarina","Rincón de Romos","Indefinida","Censo de 1990."
"2748","010070025","4","","","","Baja de la localidad."
"2749","010070026","1","Monte Coecillo","Rincón de Romos","Ranchería","Censo de 1950."
"2749","010070026","2","Monte Coecillo","Rincón de Romos","Ranchería","Censo de 1960."
"2749","010070026","3","Monte Coecillo","Rincón de Romos","Ranchería","Censo de 1970."
"2749","010070026","4","Monte Coecillo","Rincón de Romos","Ranchería","Censo de 1980."
"2749","010070026","5","","","","Baja de la localidad."
"2750","010070027","1","Cueva de la Loba","Rincón de Romos","Rancho","Censo de 1900."
"2750","010070027","2","Cueva de la Loba","Rincón de Romos","Congregación","Censo de 1910."
"2750","010070027","3","Cueva de la Loba","Rincón de Romos","Congregación","Censo de 1921."
"2750","010070027","4","Cueva de la Loba","Rincón de Romos","Congregación","Censo de 1930."
"2750","010070027","5","Cueva de la Loba","Rincón de Romos","Congregación","Censo de 1940."
"2750","010070027","6","Cueva de la Loba","Rincón de Romos","Ejido","Censo de 1950."
"2750","010070027","7","Cueva de la Loba","Rincón de Romos","Ejido","Censo de 1960."
"2750","010070027","8","Morelos","Rincón de Romos","Rancho","Censo de 1970."
"2750","010070027","9","","","","Cambio de nombre de la localidad."
"2750","010070027","10","Morelos","Rincón de Romos","Ejido","Censo de 1980."
"2750","010070027","11","Morelos","Rincón de Romos","Indefinida","Censo de 1990."
"2750","010070027","12","Morelos","Rincón de Romos","Indefinida","Conteo de 1995."
"2750","010070027","13","Morelos","Rincón de Romos","Indefinida","Censo de 2000."
"2750","010070027","14","Morelos","Rincón de Romos","Indefinida","Conteo de 2005."
"2750","010070027","15","Morelos","Rincón de Romos","Indefinida","Censo de 2010."
"2751","010070028","1","Mosqueira","Rincón de Romos","Estancia","Censo de 1910."
"2751","010070028","2","Mosqueira","Rincón de Romos","Rancho","Censo de 1930."
"2751","010070028","3","Mosqueira","Rincón de Romos","Rancho","Censo de 1940."
"2751","010070028","4","Mosqueira","Rincón de Romos","Ejido","Censo de 1950."
"2751","010070028","5","Mosqueira","Rincón de Romos","Ejido","Censo de 1960."
"2751","010070028","6","Mosqueira","Rincón de Romos","Ejido","Censo de 1970."
"2751","010070028","7","Estancia de Mosqueira","Rincón de Romos","Ejido","Censo de 1980."
"2751","010070028","8","","","","Cambio de nombre de la localidad."
"2751","010070028","9","Estancia de Mosqueira","Rincón de Romos","Indefinida","Censo de 1990."
"2751","010070028","10","Estancia de Mosqueira","Rincón de Romos","Indefinida","Conteo de 1995."
"2751","010070028","11","Estancia de Mosqueira","Rincón de Romos","Indefinida","Censo de 2000."
"2751","010070028","12","Estancia de Mosqueira","Rincón de Romos","Indefinida","Conteo de 2005."
"2751","010070028","13","Estancia de Mosqueira","Rincón de Romos","Indefinida","Censo de 2010."
"2752","010070029","1","El Muerto","Rincón de Romos","Rancho","Censo de 1930."
"2752","010070029","2","El Muerto","Rincón de Romos","Rancho","Censo de 1970."
"2752","010070029","3","El Muerto","Rincón de Romos","Rancho","Censo de 1980."
"2752","010070029","4","El Muerto","Rincón de Romos","Indefinida","Censo de 1990."
"2752","010070029","5","El Muerto","Rincón de Romos","Indefinida","Conteo de 1995."
"2752","010070029","6","El Muerto","Rincón de Romos","Indefinida","Censo de 2000."
"2752","010070029","7","El Muerto","Rincón de Romos","Indefinida","Conteo de 2005."
"2752","010070029","8","El Muerto","Rincón de Romos","Indefinida","Censo de 2010."
"2752","010070029","9","","","","Baja de la localidad."
"2753","010070030","1","Pabellón de Hidalgo","Rincón de Romos","Ejido","Censo de 1970."
"2753","010070030","2","Pabellón de Hidalgo","Rincón de Romos","Pueblo","Censo de 1980."
"2753","010070030","3","Pabellón de Hidalgo","Rincón de Romos","Indefinida","Censo de 1990."
"2753","010070030","4","Pabellón de Hidalgo","Rincón de Romos","Indefinida","Conteo de 1995."
"2753","010070030","5","Pabellón de Hidalgo","Rincón de Romos","Indefinida","Censo de 2000."
"2753","010070030","6","Pabellón de Hidalgo","Rincón de Romos","Indefinida","Conteo de 2005."
"2753","010070030","7","Pabellón de Hidalgo","Rincón de Romos","Indefinida","Censo de 2010."
"2754","010070031","1","Pedroza de los Rancho","Rincón de Romos","Rancho","Censo de 1970."
"2754","010070031","2","Pedroza de los Rancho","Rincón de Romos","Rancho","Censo de 1980."
"2754","010070031","3","","","","Baja de la localidad."
"2755","010070033","1","Providencia","Rincón de Romos","Rancho","Censo de 1970."
"2755","010070033","2","Providencia","Rincón de Romos","Rancho","Censo de 1980."
"2755","010070033","3","","","","Baja de la localidad."
"2756","010070034","1","Puerta del Muerto","Rincón de Romos","Ejido","Censo de 1950."
"2756","010070034","2","Puerta del Muerto","Rincón de Romos","Ejido","Censo de 1960."
"2756","010070034","3","Puerta del Muerto","Rincón de Romos","Rancho","Censo de 1970."
"2756","010070034","4","Puerta del Muerto","Rincón de Romos","Comunidad","Censo de 1980."
"2756","010070034","5","Puerta del Muerto (El Quince)","Rincón de Romos","Indefinida","Censo de 1990."
"2756","010070034","6","Puerta del Muerto (El 15)","Rincón de Romos","Indefinida","Conteo de 1995."
"2756","010070034","7","Puerta del Muerto (El 15)","Rincón de Romos","Indefinida","Censo de 2000."
"2756","010070034","8","Puerta del Muerto (El 15)","Rincón de Romos","Indefinida","Conteo de 2005."
"2756","010070034","9","Puerta del Muerto (El 15)","Rincón de Romos","Indefinida","Censo de 2010."
"2757","010070035","1","Estación","Rincón de Romos","Estación de FF. CC.","Censo de 1910."
"2757","010070035","2","Ejido Rincón de Romos","Rincón de Romos","Estación de FF. CC.","Censo de 1960."
"2757","010070035","3","","","","Cambio de nombre de la localidad."
"2757","010070035","4","Rincón de Romos","Rincón de Romos","Estación de FF. CC.","Censo de 1970."
"2757","010070035","5","","","","Cambio de nombre de la localidad."
"2757","010070035","6","Rincón de Romos","Rincón de Romos","Estación de FF. CC.","Censo de 1980."
"2757","010070035","7","Estación Rincón de Romos","Rincón de Romos","Indefinida","Censo de 1990."
"2757","010070035","8","","","","Cambio de nombre de la localidad."
"2757","010070035","9","Estación Rincón de Romos","Rincón de Romos","Indefinida","Conteo de 1995."
"2757","010070035","10","Estación Rincón de Romos","Rincón de Romos","Indefinida","Censo de 2000."
"2757","010070035","11","Estación Rincón de Romos","Rincón de Romos","Indefinida","Conteo de 2005."
"2757","010070035","12","Rincón de Romos [Estación]","Rincón de Romos","Indefinida","Censo de 2010."
"2758","010070036","1","Rincón de Romos","Rincón de Romos","Ejido","Censo de 1921."
"2758","010070036","2","Rincón de Romos","Rincón de Romos","Ejido","Censo de 1930."
"2758","010070036","3","Rincón de Romos","Rincón de Romos","Ejido","Censo de 1940."
"2758","010070036","4","Rincón de Romos","Rincón de Romos","Ejido","Censo de 1950."
"2758","010070036","5","Rincón de Romos","Rincón de Romos","Ejido","Censo de 1960."
"2758","010070036","6","Rincón de Romos","Rincón de Romos","Ejido","Censo de 1970."
"2758","010070036","7","Rincón de Romos","Rincón de Romos","Ejido","Censo de 1980."
"2758","010070036","8","Rincón de Romos","Rincón de Romos","Indefinida","Censo de 1990."
"2758","010070036","9","","","","Localidad conurbada a la localidad Rincón de Romos 0001."
"2759","010070037","1","Río Florido","Rincón de Romos","Rancho","Censo de 1970."
"2759","010070037","2","Río Florido","Rincón de Romos","Rancho","Censo de 1980."
"2759","010070037","3","","","","Baja de la localidad."
"2760","010070038","1","Rosendo Muñoz","Rincón de Romos","Rancho","Censo de 1970."
"2760","010070038","2","Rosendo Muñoz","Rincón de Romos","Rancho","Censo de 1980."
"2760","010070038","3","","","","Baja de la localidad."
"2761","010070039","1","Salitrillo","Rincón de Romos","Colonia Agrícola","Censo de 1940."
"2761","010070039","2","Salitrillo","Rincón de Romos","Colonia Agrícola","Censo de 1950."
"2761","010070039","3","Salitrillo","Rincón de Romos","Colonia Agrícola","Censo de 1960."
"2761","010070039","4","Salitrillo","Rincón de Romos","Colonia Agrícola","Censo de 1970."
"2761","010070039","5","Salitrillo","Rincón de Romos","Comunidad","Censo de 1980."
"2761","010070039","6","Salitrillo (Las Norias)","Rincón de Romos","Indefinida","Censo de 1990."
"2761","010070039","7","Las Norias","Rincón de Romos","Indefinida","Conteo de 1995."
"2761","010070039","8","","","","Cambio de nombre de la localidad."
"2761","010070039","9","Las Norias","Rincón de Romos","Indefinida","Censo de 2000."
"2761","010070039","10","Las Norias","Rincón de Romos","Indefinida","Conteo de 2005."
"2761","010070039","11","Las Norias","Rincón de Romos","Indefinida","Censo de 2010."
"2762","010070040","1","San Jacinto","Rincón de Romos","Hacienda","Censo de 1900."
"2762","010070040","2","San Jacinto","Rincón de Romos","Hacienda","Censo de 1910."
"2762","010070040","3","San Jacinto","Rincón de Romos","Hacienda","Censo de 1921."
"2762","010070040","4","San Jacinto","Rincón de Romos","Hacienda","Censo de 1930."
"2762","010070040","5","San Jacinto","Rincón de Romos","Hacienda","Censo de 1940."
"2762","010070040","6","San Jacinto","Rincón de Romos","Ejido","Censo de 1950."
"2762","010070040","7","San Jacinto","Rincón de Romos","Ejido","Censo de 1960."
"2762","010070040","8","San Jacinto","Rincón de Romos","Ejido","Censo de 1970."
"2762","010070040","9","San Jacinto","Rincón de Romos","Comunidad","Censo de 1980."
"2762","010070040","10","San Jacinto","Rincón de Romos","Indefinida","Censo de 1990."
"2762","010070040","11","San Jacinto","Rincón de Romos","Indefinida","Conteo de 1995."
"2762","010070040","12","San Jacinto","Rincón de Romos","Indefinida","Censo de 2000."
"2762","010070040","13","San Jacinto","Rincón de Romos","Indefinida","Conteo de 2005."
"2762","010070040","14","San Jacinto","Rincón de Romos","Indefinida","Censo de 2010."
"2763","010070041","1","San Juan de la Natura","Rincón de Romos","Congregación","Censo de 1930."
"2763","010070041","2","San Juan de la Natura","Rincón de Romos","Congregación","Censo de 1940."
"2763","010070041","3","San Juan de la Natura","Rincón de Romos","Ejido","Censo de 1950."
"2763","010070041","4","San Juan de la Natura","Rincón de Romos","Ejido","Censo de 1960."
"2763","010070041","5","San Juan de la Natura","Rincón de Romos","Ejido","Censo de 1970."
"2763","010070041","6","San Juan de la Natura","Rincón de Romos","Comunidad","Censo de 1980."
"2763","010070041","7","San Juan de la Natura","Rincón de Romos","Indefinida","Censo de 1990."
"2763","010070041","8","San Juan de la Natura","Rincón de Romos","Indefinida","Conteo de 1995."
"2763","010070041","9","San Juan de la Natura","Rincón de Romos","Indefinida","Censo de 2000."
"2763","010070041","10","San Juan de la Natura","Rincón de Romos","Indefinida","Conteo de 2005."
"2763","010070041","11","San Juan de la Natura","Rincón de Romos","Indefinida","Censo de 2010."
"2764","010070042","1","Santa Fe","Rincón de Romos","Rancho","Censo de 1960."
"2764","010070042","2","Santa Fe","Rincón de Romos","Rancho","Censo de 1970."
"2764","010070042","3","Santa Fe","Rincón de Romos","Rancho","Censo de 1980."
"2764","010070042","4","Santa Fe","Rincón de Romos","Indefinida","Censo de 1990."
"2764","010070042","5","","","","Localidad de una vivienda."
"2764","010070042","6","Santa Fe","Rincón de Romos","Indefinida","Conteo de 1995."
"2764","010070042","7","","","","Localidad de dos viviendas."
"2764","010070042","8","Santa Fe","Rincón de Romos","Indefinida","Censo de 2000."
"2764","010070042","9","Santa Fe","Rincón de Romos","Indefinida","Conteo de 2005."
"2764","010070042","10","Santa Fe","Rincón de Romos","Indefinida","Censo de 2010."
"2765","010070043","1","Saucillo","Rincón de Romos","Hacienda","Censo de 1900."
"2765","010070043","2","Saucillo","Rincón de Romos","Hacienda","Censo de 1910."
"2765","010070043","3","El Saucillo","Rincón de Romos","Hacienda","Censo de 1921."
"2765","010070043","4","El Saucillo","Rincón de Romos","Hacienda","Censo de 1930."
"2765","010070043","5","El Saucillo","Rincón de Romos","Hacienda","Censo de 1940."
"2765","010070043","6","El Saucillo","Rincón de Romos","Ejido","Censo de 1950."
"2765","010070043","7","El Saucillo","Rincón de Romos","Ejido","Censo de 1960."
"2765","010070043","8","Saucillo","Rincón de Romos","Ejido","Censo de 1970."
"2765","010070043","9","Saucillo","Rincón de Romos","Ejido","Censo de 1980."
"2765","010070043","10","El Saucillo","Rincón de Romos","Indefinida","Censo de 1990."
"2765","010070043","11","El Saucillo","Rincón de Romos","Indefinida","Conteo de 1995."
"2765","010070043","12","El Saucillo","Rincón de Romos","Indefinida","Censo de 2000."
"2765","010070043","13","El Saucillo","Rincón de Romos","Indefinida","Conteo de 2005."
"2765","010070043","14","El Saucillo","Rincón de Romos","Indefinida","Censo de 2010."
"2766","010070044","1","Valle de las Delicias","Rincón de Romos","Colonia Agrícola","Censo de 1940."
"2766","010070044","2","Valle de las Delicias","Rincón de Romos","Colonia Agrícola","Censo de 1950."
"2766","010070044","3","Valle de las Delicias","Rincón de Romos","Colonia Agrícola","Censo de 1960."
"2766","010070044","4","El Valle de las Delicias","Rincón de Romos","Colonia Agrícola","Censo de 1970."
"2766","010070044","5","El Valle de las Delicias","Rincón de Romos","Colonia Agrícola","Censo de 1980."
"2766","010070044","6","El Valle de las Delicias","Rincón de Romos","Indefinida","Censo de 1990."
"2766","010070044","7","El Valle de las Delicias","Rincón de Romos","Indefinida","Conteo de 1995."
"2766","010070044","8","El Valle de las Delicias","Rincón de Romos","Indefinida","Censo de 2000."
"2766","010070044","9","El Valle de las Delicias","Rincón de Romos","Indefinida","Conteo de 2005."
"2766","010070044","10","El Valle de las Delicias","Rincón de Romos","Indefinida","Censo de 2010."
"2767","010070045","1","Viveros Piscícola","Rincón de Romos","Granja","Censo de 1970."
"2767","010070045","2","Viveros Piscícola","Rincón de Romos","Granja","Censo de 1980."
"2767","010070045","3","","","","Baja de la localidad."
"2768","010070046","1","Xoconoxtle","Rincón de Romos","Rancho","Censo de 1970."
"2768","010070046","2","Xoconoxtle","Rincón de Romos","Rancho","Censo de 1980."
"2768","010070046","3","","","","Baja de la localidad."
"2769","010070047","1","El Yerbanís","Rincón de Romos","Rancho","Censo de 1980."
"2769","010070047","2","El Yerbanís","Rincón de Romos","Indefinida","Censo de 1990."
"2769","010070047","3","Bajío del Yerbaníz","Rincón de Romos","Indefinida","Conteo de 1995."
"2769","010070047","4","","","","Cambio de nombre de la localidad."
"2769","010070047","5","Bajío del Yerbaníz","Rincón de Romos","Indefinida","Censo de 2000."
"2769","010070047","6","Bajío del Yerbaníz","Rincón de Romos","Indefinida","Conteo de 2005."
"2769","010070047","7","Bajío del Yerbaníz","Rincón de Romos","Indefinida","Censo de 2010."
"2770","010070049","1","Santa Rita","Rincón de Romos","Rancho","Censo de 1980."
"2770","010070049","2","Santa Rita","Rincón de Romos","Indefinida","Censo de 1990."
"2770","010070049","3","","","","Localidad de una vivienda."
"2770","010070049","4","Santa Rita","Rincón de Romos","Indefinida","Conteo de 1995."
"2770","010070049","5","","","","Localidad de dos viviendas."
"2770","010070049","6","Santa Rita","Rincón de Romos","Indefinida","Censo de 2000."
"2770","010070049","7","Santa Rita","Rincón de Romos","Indefinida","Conteo de 2005."
"2770","010070049","8","Santa Rita","Rincón de Romos","Indefinida","Censo de 2010."
"2771","010070050","1","Tanque Blanco","Rincón de Romos","Rancho","Censo de 1960."
"2771","010070050","2","Tanque Blanco","Rincón de Romos","Rancho","Censo de 1980."
"2771","010070050","3","El Tanque Blanco","Rincón de Romos","Indefinida","Censo de 1990."
"2771","010070050","4","","","","Localidad de dos viviendas."
"2771","010070050","5","Tanque Blanco","Rincón de Romos","Indefinida","Conteo de 1995."
"2771","010070050","6","Tanque Blanco","Rincón de Romos","Indefinida","Censo de 2000."
"2771","010070050","7","Tanque Blanco","Rincón de Romos","Indefinida","Conteo de 2005."
"2771","010070050","8","Tanque Blanco","Rincón de Romos","Indefinida","Censo de 2010."
"2772","010070054","1","El Manco","Rincón de Romos","Rancho","Censo de 1980."
"2772","010070054","2","El Manco (Rancho de los Segura)","Rincón de Romos","Indefinida","Censo de 1990."
"2772","010070054","3","","","","Localidad de una vivienda."
"2772","010070054","4","El Manco (Rancho de los Segura)","Rincón de Romos","Indefinida","Conteo de 1995."
"2772","010070054","5","","","","Localidad de una vivienda."
"2772","010070054","6","El Manco (Rancho de los Segura)","Rincón de Romos","Indefinida","Censo de 2000."
"2772","010070054","7","El Manco (Rancho de los Segura)","Rincón de Romos","Indefinida","Conteo de 2005."
"2772","010070054","8","El Manco (Rancho de los Segura)","Rincón de Romos","Indefinida","Censo de 2010."
"2773","010070055","1","El Tecolote","Rincón de Romos","Rancho","Censo de 1980."
"2773","010070055","2","El Tecolote","Rincón de Romos","Indefinida","Censo de 1990."
"2773","010070055","3","","","","Baja de la localidad."
"2774","010070058","1","Las Camas","Rincón de Romos","Rancho","Censo de 1980."
"2774","010070058","2","Las Camas","Rincón de Romos","Indefinida","Censo de 1990."
"2774","010070058","3","Las Camas","Rincón de Romos","Indefinida","Conteo de 1995."
"2774","010070058","4","Las Camas","Rincón de Romos","Indefinida","Censo de 2000."
"2774","010070058","5","Las Camas","Rincón de Romos","Indefinida","Conteo de 2005."
"2774","010070058","6","Las Camas","Rincón de Romos","Indefinida","Censo de 2010."
"2775","010070061","1","Rancho Viejo","Rincón de Romos","Indefinida","Censo de 1980."
"2775","010070061","2","Rancho Viejo","Rincón de Romos","Indefinida","Censo de 1990."
"2775","010070061","3","","","","Baja de la localidad."
"2776","010070063","1","El Panal","Rincón de Romos","Rancho","Censo de 1980."
"2776","010070063","2","El Panal","Rincón de Romos","Indefinida","Censo de 1990."
"2776","010070063","3","","","","Baja de la localidad."
"2777","010070064","1","El Sauz","Rincón de Romos","Rancho","Censo de 1980."
"2777","010070064","2","El Sauz","Rincón de Romos","Indefinida","Censo de 1990."
"2777","010070064","3","","","","Baja de la localidad."
"2778","010070065","1","La Caldera","Rincón de Romos","Indefinida","Censo de 1980."
"2778","010070065","2","La Caldera","Rincón de Romos","Indefinida","Censo de 1990."
"2778","010070065","3","","","","Baja de la localidad."
"2779","010070066","1","La Pileta","Rincón de Romos","Rancho","Censo de 1980."
"2779","010070066","2","La Pileta","Rincón de Romos","Indefinida","Censo de 1990."
"2779","010070066","3","","","","Baja de la localidad."
"2780","010070068","1","La Sanguijuela","Rincón de Romos","Rancho","Censo de 1980."
"2780","010070068","2","La Sanguijuela","Rincón de Romos","Indefinida","Censo de 1990."
"2780","010070068","3","","","","Baja de la localidad."
"2781","010070069","1","Las Avioneras","Rincón de Romos","Rancho","Censo de 1980."
"2781","010070069","2","Las Avioneras","Rincón de Romos","Indefinida","Censo de 1990."
"2781","010070069","3","","","","Localidad de una vivienda."
"2781","010070069","4","Las Avioneras","Rincón de Romos","Indefinida","Conteo de 1995."
"2781","010070069","5","","","","Localidad de dos viviendas."
"2781","010070069","6","Las Avioneras","Rincón de Romos","Indefinida","Censo de 2000."
"2781","010070069","7","","","","Localidad no habitada."
"2781","010070069","8","Las Avioneras","Rincón de Romos","Indefinida","Conteo de 2005."
"2781","010070069","9","","","","Localidad no habitada."
"2781","010070069","10","Las Avioneras","Rincón de Romos","Indefinida","Censo de 2010."
"2782","010070070","1","Los Ojos de Agua","Rincón de Romos","Rancho","Censo de 1980."
"2782","010070070","2","Ojo de Agua","Rincón de Romos","Indefinida","Censo de 1990."
"2782","010070070","3","","","","Cambio de nombre de la localidad."
"2782","010070070","4","","","","Localidad de dos viviendas."
"2782","010070070","5","Ojo de Agua","Rincón de Romos","Indefinida","Conteo de 1995."
"2782","010070070","6","","","","Localidad de una vivienda."
"2782","010070070","7","Ojo de Agua","Rincón de Romos","Indefinida","Censo de 2000."
"2782","010070070","8","Ojo de Agua","Rincón de Romos","Indefinida","Conteo de 2005."
"2782","010070070","9","","","","Localidad no habitada."
"2782","010070070","10","Ojo de Agua","Rincón de Romos","Indefinida","Censo de 2010."
"2782","010070070","11","","","","Localidad no habitada."
"2783","010070071","1","Los Tanques","Rincón de Romos","Ejido","Censo de 1980."
"2783","010070071","2","Los Tanques","Rincón de Romos","Indefinida","Censo de 1990."
"2783","010070071","3","Potrero los Tanques","Rincón de Romos","Indefinida","Conteo de 1995."
"2783","010070071","4","","","","Cambio de nombre de la localidad."
"2783","010070071","5","Potrero los Tanques","Rincón de Romos","Indefinida","Censo de 2000."
"2783","010070071","6","Potrero los Tanques","Rincón de Romos","Indefinida","Conteo de 2005."
"2783","010070071","7","Potrero los Tanques","Rincón de Romos","Indefinida","Censo de 2010."
"2783","010070071","8","","","","Localidad no habitada."
"2784","010070074","1","Rancho Blanco","Rincón de Romos","Indefinida","Censo de 1990."
"2784","010070074","2","","","","Localidad de una vivienda."
"2784","010070074","3","El Halcón","Rincón de Romos","Indefinida","Conteo de 1995."
"2784","010070074","4","","","","Cambio de nombre de la localidad."
"2784","010070074","5","","","","Localidad de dos viviendas."
"2784","010070074","6","El Halcón","Rincón de Romos","Indefinida","Censo de 2000."
"2784","010070074","7","El Halcón","Rincón de Romos","Indefinida","Conteo de 2005."
"2784","010070074","8","El Halcón","Rincón de Romos","Indefinida","Censo de 2010."
"2785","010070075","1","Don Chón","Rincón de Romos","Rancho","Censo de 1980."
"2785","010070075","2","Don Chón","Rincón de Romos","Indefinida","Censo de 1990."
"2785","010070075","3","","","","Localidad de una vivienda."
"2785","010070075","4","Don Chón Durón","Rincón de Romos","Indefinida","Conteo de 1995."
"2785","010070075","5","","","","Cambio de nombre de la localidad."
